aligner,instance,time,ram,sp,tc
kalign,benchmarks/bralibase/data-set1/SRP/aln54.tfa,0.006630849,4260,0.913,0.82
kalign2,benchmarks/bralibase/data-set1/SRP/aln73.tfa,0.00909543,1960,0.98,0.95
kalign,benchmarks/bralibase/data-set1/SRP/aln55.tfa,0.007278744,4228,0.993,0.98
kalign2,benchmarks/bralibase/data-set1/SRP/aln74.tfa,0.008184827,2028,0.997,0.99
kalign,benchmarks/bralibase/data-set1/SRP/aln56.tfa,0.006062789,4404,0.953,0.92
kalign2,benchmarks/bralibase/data-set1/SRP/aln75.tfa,0.006431744,1988,0.997,0.99
kalign,benchmarks/bralibase/data-set1/SRP/aln57.tfa,0.007728615,4332,0.983,0.96
kalign2,benchmarks/bralibase/data-set1/SRP/aln76.tfa,0.005901508,1980,0.985,0.96
kalign,benchmarks/bralibase/data-set1/SRP/aln58.tfa,0.008178186,4392,0.935,0.86
kalign2,benchmarks/bralibase/data-set1/SRP/aln77.tfa,0.007326817,1884,0.997,0.99
kalign,benchmarks/bralibase/data-set1/SRP/aln59.tfa,0.008856213,4464,0.976,0.95
kalign2,benchmarks/bralibase/data-set1/SRP/aln78.tfa,0.008729005,1908,0.997,0.99
kalign,benchmarks/bralibase/data-set1/SRP/aln6.tfa,0.00635582,4372,0.854,0.71
kalign2,benchmarks/bralibase/data-set1/SRP/aln79.tfa,0.004596628,1916,0.993,0.98
kalign,benchmarks/bralibase/data-set1/SRP/aln60.tfa,0.007627198,4340,0.993,0.98
kalign2,benchmarks/bralibase/data-set1/SRP/aln8.tfa,0.006592707,1952,0.818,0.67
kalign,benchmarks/bralibase/data-set1/SRP/aln61.tfa,0.007626138,4416,0.973,0.95
kalign2,benchmarks/bralibase/data-set1/SRP/aln80.tfa,0.008286493,2076,0.983,0.96
kalign,benchmarks/bralibase/data-set1/SRP/aln62.tfa,0.009439023,4184,0.947,0.9
kalign2,benchmarks/bralibase/data-set1/SRP/aln81.tfa,0.005423376,1956,0.967,0.92
kalign,benchmarks/bralibase/data-set1/SRP/aln63.tfa,0.007856293,4300,0.959,0.91
kalign2,benchmarks/bralibase/data-set1/SRP/aln82.tfa,0.006841974,1976,0.993,0.98
kalign,benchmarks/bralibase/data-set1/SRP/aln64.tfa,0.007693443,4352,0.964,0.93
kalign2,benchmarks/bralibase/data-set1/SRP/aln83.tfa,0.006565384,2044,0.846,0.65
clustalo,benchmarks/balibase/RV11/BB11033.tfa,0.662306087,9368,0.223,0
kalign,benchmarks/bralibase/data-set1/SRP/aln65.tfa,0.007296985,4096,0.969,0.94
kalign2,benchmarks/bralibase/data-set1/SRP/aln84.tfa,0.007972462,1920,0.371,0.05
kalign,benchmarks/bralibase/data-set1/SRP/aln66.tfa,0.008621156,4100,0.971,0.94
kalign2,benchmarks/bralibase/data-set1/SRP/aln85.tfa,0.007594275,1840,0.729,0.54
kalign,benchmarks/bralibase/data-set1/SRP/aln67.tfa,0.009611305,4180,0.973,0.94
kalign2,benchmarks/bralibase/data-set1/SRP/aln86.tfa,0.005768769,1936,0.537,0.24
kalign,benchmarks/bralibase/data-set1/SRP/aln68.tfa,0.006280214,4344,0.961,0.92
kalign2,benchmarks/bralibase/data-set1/SRP/aln87.tfa,0.008224429,1928,0.808,0.69
kalign,benchmarks/bralibase/data-set1/SRP/aln69.tfa,0.008363489,4348,0.971,0.94
kalign2,benchmarks/bralibase/data-set1/SRP/aln88.tfa,0.006239672,1972,0.341,0.19
kalign,benchmarks/bralibase/data-set1/SRP/aln7.tfa,0.008239,4148,0.856,0.74
kalign2,benchmarks/bralibase/data-set1/SRP/aln89.tfa,0.005951482,1932,0.435,0.21
kalign,benchmarks/bralibase/data-set1/SRP/aln70.tfa,0.011282041,4392,0.961,0.91
kalign2,benchmarks/bralibase/data-set1/SRP/aln9.tfa,0.008013554,2000,0.85,0.72
kalign,benchmarks/bralibase/data-set1/SRP/aln71.tfa,0.010821589,4396,0.974,0.96
kalign2,benchmarks/bralibase/data-set1/SRP/aln90.tfa,0.011512166,2036,0.232,0
kalign,benchmarks/bralibase/data-set1/SRP/aln72.tfa,0.007489568,4396,0.986,0.96
kalign2,benchmarks/bralibase/data-set1/SRP/aln91.tfa,0.00576518,1972,0.757,0.6
kalign2,benchmarks/bralibase/data-set1/SRP/aln92.tfa,0.005080022,1964,0.681,0.39
kalign,benchmarks/bralibase/data-set1/SRP/aln73.tfa,0.006633499,4120,0.98,0.95
kalign,benchmarks/bralibase/data-set1/SRP/aln74.tfa,0.00562629,4180,0.997,0.99
kalign2,benchmarks/bralibase/data-set1/SRP/aln93.tfa,0.007236551,1928,0.529,0.12
kalign2,benchmarks/bralibase/data-set1/U5/aln1.tfa,0.004124035,1896,0.862,0.78
kalign,benchmarks/bralibase/data-set1/SRP/aln75.tfa,0.006313107,4284,0.997,0.99
kalign2,benchmarks/bralibase/data-set1/U5/aln10.tfa,0.006867125,1856,0.782,0.64
kalign,benchmarks/bralibase/data-set1/SRP/aln76.tfa,0.010079977,4388,0.985,0.96
kalign2,benchmarks/bralibase/data-set1/U5/aln100.tfa,0.003122716,1928,0.863,0.77
kalign,benchmarks/bralibase/data-set1/SRP/aln77.tfa,0.009470795,4412,0.997,0.99
kalign2,benchmarks/bralibase/data-set1/U5/aln101.tfa,0.003228993,1844,0.886,0.84
kalign2,benchmarks/bralibase/data-set1/U5/aln102.tfa,0.0033175,1896,0.921,0.87
kalign,benchmarks/bralibase/data-set1/SRP/aln78.tfa,0.01229243,4276,0.997,0.99
kalign2,benchmarks/bralibase/data-set1/U5/aln103.tfa,0.004361562,1824,0.869,0.83
kalign,benchmarks/bralibase/data-set1/SRP/aln79.tfa,0.0062218,4384,0.993,0.98
kalign2,benchmarks/bralibase/data-set1/U5/aln104.tfa,0.002669445,1824,0.932,0.85
kalign,benchmarks/bralibase/data-set1/SRP/aln8.tfa,0.012056275,4348,0.778,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln105.tfa,0.002786753,1892,0.95,0.89
kalign2,benchmarks/bralibase/data-set1/U5/aln106.tfa,0.004823633,1948,0.963,0.94
kalign,benchmarks/bralibase/data-set1/SRP/aln80.tfa,0.005653181,4340,0.984,0.96
kalign2,benchmarks/bralibase/data-set1/U5/aln107.tfa,0.00376599,1840,0.915,0.81
kalign,benchmarks/bralibase/data-set1/SRP/aln81.tfa,0.005660771,4240,0.967,0.92
kalign2,benchmarks/bralibase/data-set1/U5/aln108.tfa,0.004798272,1880,0.915,0.81
kalign,benchmarks/bralibase/data-set1/SRP/aln82.tfa,0.007535622,4328,0.993,0.98
kalign2,benchmarks/bralibase/data-set1/U5/aln109.tfa,0.003871748,1872,0.956,0.94
kalign,benchmarks/bralibase/data-set1/SRP/aln83.tfa,0.008201248,4192,0.857,0.68
kalign2,benchmarks/bralibase/data-set1/U5/aln11.tfa,0.00578136,1940,0.72,0.55
kalign,benchmarks/bralibase/data-set1/SRP/aln84.tfa,0.00823626,4404,0.424,0.16
kalign2,benchmarks/bralibase/data-set1/U5/aln12.tfa,0.005403814,1760,0.771,0.54
kalign,benchmarks/bralibase/data-set1/SRP/aln85.tfa,0.007128783,4248,0.729,0.54
kalign2,benchmarks/bralibase/data-set1/U5/aln13.tfa,0.00462334,1844,0.656,0.4
kalign,benchmarks/bralibase/data-set1/SRP/aln86.tfa,0.008723424,4380,0.483,0.22
kalign2,benchmarks/bralibase/data-set1/U5/aln14.tfa,0.0037516,1824,0.645,0.48
kalign,benchmarks/bralibase/data-set1/SRP/aln87.tfa,0.006427975,4364,0.808,0.69
kalign2,benchmarks/bralibase/data-set1/U5/aln15.tfa,0.003012148,1904,0.828,0.7
kalign,benchmarks/bralibase/data-set1/SRP/aln88.tfa,0.011168963,4232,0.32,0.18
kalign2,benchmarks/bralibase/data-set1/U5/aln16.tfa,0.003986846,1812,0.822,0.73
kalign2,benchmarks/bralibase/data-set1/U5/aln17.tfa,0.002713937,1820,0.874,0.76
kalign,benchmarks/bralibase/data-set1/SRP/aln89.tfa,0.008000544,4296,0.424,0.21
kalign2,benchmarks/bralibase/data-set1/U5/aln18.tfa,0.003949503,1836,0.74,0.58
kalign,benchmarks/bralibase/data-set1/SRP/aln9.tfa,0.006992484,4408,0.85,0.72
kalign2,benchmarks/bralibase/data-set1/U5/aln19.tfa,0.003596519,1796,0.782,0.53
kalign,benchmarks/bralibase/data-set1/SRP/aln90.tfa,0.007776658,4412,0.217,0
kalign2,benchmarks/bralibase/data-set1/U5/aln2.tfa,0.005183479,1920,0.809,0.69
kalign,benchmarks/bralibase/data-set1/SRP/aln91.tfa,0.007634839,4344,0.757,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln20.tfa,0.003543475,1860,0.727,0.59
kalign,benchmarks/bralibase/data-set1/SRP/aln92.tfa,0.007266754,4412,0.65,0.31
kalign2,benchmarks/bralibase/data-set1/U5/aln21.tfa,0.003553195,1828,0.777,0.59
kalign2,benchmarks/bralibase/data-set1/U5/aln22.tfa,0.00289559,1768,0.777,0.6
kalign,benchmarks/bralibase/data-set1/SRP/aln93.tfa,0.008004744,4368,0.529,0.12
kalign2,benchmarks/bralibase/data-set1/U5/aln23.tfa,0.002987557,1868,0.83,0.68
kalign,benchmarks/bralibase/data-set1/U5/aln1.tfa,0.004571547,4348,0.843,0.77
kalign2,benchmarks/bralibase/data-set1/U5/aln24.tfa,0.004281546,1908,0.839,0.65
kalign,benchmarks/bralibase/data-set1/U5/aln10.tfa,0.004129956,4308,0.755,0.66
kalign2,benchmarks/bralibase/data-set1/U5/aln25.tfa,0.004286207,1944,0.742,0.58
kalign,benchmarks/bralibase/data-set1/U5/aln100.tfa,0.011617263,4192,0.863,0.77
kalign2,benchmarks/bralibase/data-set1/U5/aln26.tfa,0.004701966,1824,0.803,0.64
kalign,benchmarks/bralibase/data-set1/U5/aln101.tfa,0.005809812,4304,0.884,0.84
kalign2,benchmarks/bralibase/data-set1/U5/aln27.tfa,0.004155678,1944,0.822,0.67
kalign,benchmarks/bralibase/data-set1/U5/aln102.tfa,0.004988925,4224,0.921,0.87
kalign2,benchmarks/bralibase/data-set1/U5/aln28.tfa,0.005904429,1840,0.715,0.52
kalign,benchmarks/bralibase/data-set1/U5/aln103.tfa,0.00505739,4196,0.869,0.83
kalign2,benchmarks/bralibase/data-set1/U5/aln29.tfa,0.003451139,1892,0.867,0.76
kalign,benchmarks/bralibase/data-set1/U5/aln104.tfa,0.005239073,4332,0.932,0.85
kalign2,benchmarks/bralibase/data-set1/U5/aln3.tfa,0.002425638,1892,0.762,0.5
kalign,benchmarks/bralibase/data-set1/U5/aln105.tfa,0.00446814,4308,0.95,0.89
kalign2,benchmarks/bralibase/data-set1/U5/aln30.tfa,0.004011197,1872,0.72,0.59
kalign,benchmarks/bralibase/data-set1/U5/aln106.tfa,0.008331746,4272,0.963,0.94
kalign2,benchmarks/bralibase/data-set1/U5/aln31.tfa,0.006934239,1892,0.746,0.59
kalign2,benchmarks/bralibase/data-set1/U5/aln32.tfa,0.003203911,1848,0.717,0.53
kalign,benchmarks/bralibase/data-set1/U5/aln107.tfa,0.006819862,4284,0.915,0.81
kalign2,benchmarks/bralibase/data-set1/U5/aln33.tfa,0.003649572,1836,0.694,0.55
kalign,benchmarks/bralibase/data-set1/U5/aln108.tfa,0.005618979,4248,0.915,0.81
kalign2,benchmarks/bralibase/data-set1/U5/aln34.tfa,0.003514983,1952,0.898,0.79
kalign,benchmarks/bralibase/data-set1/U5/aln109.tfa,0.006337819,4184,0.956,0.94
kalign2,benchmarks/bralibase/data-set1/U5/aln35.tfa,0.003079504,1872,0.785,0.65
muscle,benchmarks/balibase/RV30/BB30001.tfa,1.372875114,39436,0.799,0.38
kalign2,benchmarks/bralibase/data-set1/U5/aln36.tfa,0.002812625,1820,0.88,0.81
kalign,benchmarks/bralibase/data-set1/U5/aln11.tfa,0.004470609,4304,0.72,0.55
kalign,benchmarks/bralibase/data-set1/U5/aln12.tfa,0.005083752,4216,0.771,0.54
kalign2,benchmarks/bralibase/data-set1/U5/aln37.tfa,0.005651471,1860,0.685,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln38.tfa,0.003117816,1844,0.786,0.66
kalign,benchmarks/bralibase/data-set1/U5/aln13.tfa,0.004674883,4176,0.664,0.41
kalign2,benchmarks/bralibase/data-set1/U5/aln39.tfa,0.002852297,1844,0.814,0.55
kalign,benchmarks/bralibase/data-set1/U5/aln14.tfa,0.006257473,4152,0.711,0.57
kalign2,benchmarks/bralibase/data-set1/U5/aln4.tfa,0.003073633,1900,0.82,0.61
kalign,benchmarks/bralibase/data-set1/U5/aln15.tfa,0.006099713,4260,0.778,0.62
kalign2,benchmarks/bralibase/data-set1/U5/aln40.tfa,0.006966102,1828,0.712,0.5
kalign,benchmarks/bralibase/data-set1/U5/aln16.tfa,0.004143427,4316,0.822,0.73
kalign2,benchmarks/bralibase/data-set1/U5/aln41.tfa,0.003104645,1880,0.642,0.39
kalign,benchmarks/bralibase/data-set1/U5/aln17.tfa,0.0080801,4228,0.874,0.76
kalign2,benchmarks/bralibase/data-set1/U5/aln42.tfa,0.002863848,1860,0.714,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln43.tfa,0.003221273,1864,0.767,0.64
kalign,benchmarks/bralibase/data-set1/U5/aln18.tfa,0.006737696,4288,0.74,0.58
kalign,benchmarks/bralibase/data-set1/U5/aln19.tfa,0.004705935,4116,0.782,0.53
kalign2,benchmarks/bralibase/data-set1/U5/aln44.tfa,0.004038119,1892,0.812,0.75
kalign2,benchmarks/bralibase/data-set1/U5/aln45.tfa,0.004159208,1896,0.832,0.68
kalign,benchmarks/bralibase/data-set1/U5/aln2.tfa,0.004399715,4152,0.806,0.7
kalign2,benchmarks/bralibase/data-set1/U5/aln46.tfa,0.003531684,1840,0.658,0.47
kalign,benchmarks/bralibase/data-set1/U5/aln20.tfa,0.0072186,4288,0.734,0.58
kalign2,benchmarks/bralibase/data-set1/U5/aln47.tfa,0.003404715,1896,0.746,0.62
kalign,benchmarks/bralibase/data-set1/U5/aln21.tfa,0.00461952,4184,0.724,0.52
kalign2,benchmarks/bralibase/data-set1/U5/aln48.tfa,0.00447739,1900,0.742,0.61
kalign,benchmarks/bralibase/data-set1/U5/aln22.tfa,0.004743798,4332,0.745,0.56
kalign2,benchmarks/bralibase/data-set1/U5/aln49.tfa,0.006730605,1848,0.803,0.64
kalign,benchmarks/bralibase/data-set1/U5/aln23.tfa,0.004276766,4388,0.804,0.68
kalign2,benchmarks/bralibase/data-set1/U5/aln5.tfa,0.002861988,1836,0.826,0.63
kalign,benchmarks/bralibase/data-set1/U5/aln24.tfa,0.004791621,4220,0.853,0.68
kalign2,benchmarks/bralibase/data-set1/U5/aln50.tfa,0.003149428,1916,0.729,0.62
kalign,benchmarks/bralibase/data-set1/U5/aln25.tfa,0.006861255,4280,0.757,0.62
kalign2,benchmarks/bralibase/data-set1/U5/aln51.tfa,0.003174929,1848,0.746,0.57
kalign,benchmarks/bralibase/data-set1/U5/aln26.tfa,0.005686974,4276,0.763,0.64
kalign2,benchmarks/bralibase/data-set1/U5/aln52.tfa,0.003868757,1852,0.821,0.76
kalign,benchmarks/bralibase/data-set1/U5/aln27.tfa,0.006902208,4228,0.822,0.67
kalign2,benchmarks/bralibase/data-set1/U5/aln53.tfa,0.006459617,1864,0.8,0.69
kalign,benchmarks/bralibase/data-set1/U5/aln28.tfa,0.004559315,4348,0.7,0.49
kalign2,benchmarks/bralibase/data-set1/U5/aln54.tfa,0.004675113,1828,0.783,0.6
kalign,benchmarks/bralibase/data-set1/U5/aln29.tfa,0.003955253,4160,0.853,0.74
kalign2,benchmarks/bralibase/data-set1/U5/aln55.tfa,0.002549126,1840,0.645,0.51
kalign,benchmarks/bralibase/data-set1/U5/aln3.tfa,0.004729448,4352,0.767,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln56.tfa,0.004302528,1860,0.761,0.54
muscle,benchmarks/balibase/RV30/BB30002.tfa,0.410855034,15592,0.654,0.3
kalign,benchmarks/bralibase/data-set1/U5/aln30.tfa,0.004674914,4148,0.677,0.48
kalign2,benchmarks/bralibase/data-set1/U5/aln57.tfa,0.004354471,1768,0.72,0.52
kalign,benchmarks/bralibase/data-set1/U5/aln31.tfa,0.004567416,4304,0.794,0.68
kalign2,benchmarks/bralibase/data-set1/U5/aln58.tfa,0.005467218,1840,0.874,0.8
kalign,benchmarks/bralibase/data-set1/U5/aln32.tfa,0.004869566,4324,0.749,0.53
kalign2,benchmarks/bralibase/data-set1/U5/aln59.tfa,0.004786091,1924,0.784,0.59
kalign,benchmarks/bralibase/data-set1/U5/aln33.tfa,0.005429205,4320,0.681,0.58
kalign2,benchmarks/bralibase/data-set1/U5/aln6.tfa,0.003558906,1928,0.738,0.47
kalign2,benchmarks/bralibase/data-set1/U5/aln60.tfa,0.002923263,1856,0.781,0.59
kalign,benchmarks/bralibase/data-set1/U5/aln34.tfa,0.005306257,4176,0.765,0.56
kalign2,benchmarks/bralibase/data-set1/U5/aln61.tfa,0.003054881,1928,0.739,0.52
kalign,benchmarks/bralibase/data-set1/U5/aln35.tfa,0.004542134,4348,0.791,0.63
kalign2,benchmarks/bralibase/data-set1/U5/aln62.tfa,0.003644572,1832,0.754,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln63.tfa,0.003860848,1956,0.974,0.96
kalign,benchmarks/bralibase/data-set1/U5/aln36.tfa,0.010157823,4292,0.88,0.81
kalign2,benchmarks/bralibase/data-set1/U5/aln64.tfa,0.00361255,1800,0.909,0.85
kalign,benchmarks/bralibase/data-set1/U5/aln37.tfa,0.00476911,4272,0.685,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln65.tfa,0.005362602,1864,0.862,0.73
kalign,benchmarks/bralibase/data-set1/U5/aln38.tfa,0.006590046,4280,0.786,0.66
kalign2,benchmarks/bralibase/data-set1/U5/aln66.tfa,0.003776541,1820,0.887,0.79
kalign,benchmarks/bralibase/data-set1/U5/aln39.tfa,0.005374783,4256,0.814,0.55
kalign2,benchmarks/bralibase/data-set1/U5/aln67.tfa,0.002656254,1904,0.887,0.74
kalign,benchmarks/bralibase/data-set1/U5/aln4.tfa,0.008995912,4388,0.82,0.61
kalign2,benchmarks/bralibase/data-set1/U5/aln68.tfa,0.0031659,1908,0.917,0.86
kalign,benchmarks/bralibase/data-set1/U5/aln40.tfa,0.008494508,4144,0.712,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln69.tfa,0.002973716,1892,0.926,0.86
kalign2,benchmarks/bralibase/data-set1/U5/aln7.tfa,0.003425897,1888,0.715,0.51
kalign,benchmarks/bralibase/data-set1/U5/aln41.tfa,0.004280417,4112,0.62,0.45
kalign2,benchmarks/bralibase/data-set1/U5/aln70.tfa,0.003124146,1824,0.968,0.91
kalign,benchmarks/bralibase/data-set1/U5/aln42.tfa,0.006526061,4240,0.714,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln71.tfa,0.002383575,1912,0.917,0.8
kalign,benchmarks/bralibase/data-set1/U5/aln43.tfa,0.004651292,4360,0.678,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln72.tfa,0.002599119,1836,0.874,0.75
kalign2,benchmarks/bralibase/data-set1/U5/aln73.tfa,0.002412697,1812,0.902,0.77
kalign,benchmarks/bralibase/data-set1/U5/aln44.tfa,0.005059911,4296,0.819,0.74
kalign2,benchmarks/bralibase/data-set1/U5/aln74.tfa,0.003495952,1888,0.899,0.85
kalign,benchmarks/bralibase/data-set1/U5/aln45.tfa,0.004246354,4176,0.68,0.59
kalign2,benchmarks/bralibase/data-set1/U5/aln75.tfa,0.003481011,1908,0.739,0.63
kalign,benchmarks/bralibase/data-set1/U5/aln46.tfa,0.004135386,4184,0.682,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln76.tfa,0.003114665,1788,0.955,0.89
kalign,benchmarks/bralibase/data-set1/U5/aln47.tfa,0.007326197,4308,0.657,0.5
kalign2,benchmarks/bralibase/data-set1/U5/aln77.tfa,0.004503841,1844,0.887,0.8
kalign,benchmarks/bralibase/data-set1/U5/aln48.tfa,0.006627239,4340,0.596,0.38
kalign2,benchmarks/bralibase/data-set1/U5/aln78.tfa,0.00347398,1828,0.979,0.94
kalign,benchmarks/bralibase/data-set1/U5/aln49.tfa,0.004194071,4336,0.803,0.64
kalign2,benchmarks/bralibase/data-set1/U5/aln79.tfa,0.004241004,1756,0.907,0.83
kalign,benchmarks/bralibase/data-set1/U5/aln5.tfa,0.004499501,4136,0.798,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln8.tfa,0.002724058,1776,0.818,0.65
kalign,benchmarks/bralibase/data-set1/U5/aln50.tfa,0.005033138,4276,0.708,0.62
kalign2,benchmarks/bralibase/data-set1/U5/aln80.tfa,0.00375089,1972,0.981,0.96
kalign,benchmarks/bralibase/data-set1/U5/aln51.tfa,0.004676333,4280,0.746,0.57
kalign2,benchmarks/bralibase/data-set1/U5/aln81.tfa,0.003691715,1848,0.956,0.9
kalign2,benchmarks/bralibase/data-set1/U5/aln82.tfa,0.002840106,1840,0.986,0.98
kalign,benchmarks/bralibase/data-set1/U5/aln52.tfa,0.003956834,4160,0.821,0.76
kalign2,benchmarks/bralibase/data-set1/U5/aln83.tfa,0.003171219,1880,0.964,0.91
kalign,benchmarks/bralibase/data-set1/U5/aln53.tfa,0.006370752,4152,0.8,0.69
kalign2,benchmarks/bralibase/data-set1/U5/aln84.tfa,0.002901411,1904,0.936,0.84
kalign,benchmarks/bralibase/data-set1/U5/aln54.tfa,0.004152137,4288,0.783,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln85.tfa,0.004388084,1824,0.965,0.91
kalign,benchmarks/bralibase/data-set1/U5/aln55.tfa,0.008617866,4188,0.638,0.49
kalign2,benchmarks/bralibase/data-set1/U5/aln86.tfa,0.003302158,1804,0.974,0.97
kalign,benchmarks/bralibase/data-set1/U5/aln56.tfa,0.006868085,4148,0.761,0.54
kalign2,benchmarks/bralibase/data-set1/U5/aln87.tfa,0.002938333,1840,0.932,0.84
kalign,benchmarks/bralibase/data-set1/U5/aln57.tfa,0.006477638,4180,0.72,0.52
kalign2,benchmarks/bralibase/data-set1/U5/aln88.tfa,0.003600299,1916,0.92,0.84
kalign,benchmarks/bralibase/data-set1/U5/aln58.tfa,0.004550755,4244,0.874,0.8
kalign2,benchmarks/bralibase/data-set1/U5/aln89.tfa,0.003561226,1876,0.938,0.88
kalign2,benchmarks/bralibase/data-set1/U5/aln9.tfa,0.003954614,1964,0.661,0.44
kalign,benchmarks/bralibase/data-set1/U5/aln59.tfa,0.004243964,4148,0.836,0.73
kalign2,benchmarks/bralibase/data-set1/U5/aln90.tfa,0.002679335,1840,0.924,0.86
kalign,benchmarks/bralibase/data-set1/U5/aln6.tfa,0.004601069,4224,0.686,0.39
kalign2,benchmarks/bralibase/data-set1/U5/aln91.tfa,0.003739049,1884,0.928,0.88
kalign,benchmarks/bralibase/data-set1/U5/aln60.tfa,0.005166177,4300,0.646,0.44
kalign2,benchmarks/bralibase/data-set1/U5/aln92.tfa,0.00318213,1848,0.934,0.84
kalign,benchmarks/bralibase/data-set1/U5/aln61.tfa,0.00418776,4344,0.739,0.52
kalign2,benchmarks/bralibase/data-set1/U5/aln93.tfa,0.003420977,1956,0.934,0.88
kalign,benchmarks/bralibase/data-set1/U5/aln62.tfa,0.006412664,4188,0.745,0.6
kalign2,benchmarks/bralibase/data-set1/U5/aln94.tfa,0.003508652,1904,0.928,0.89
kalign,benchmarks/bralibase/data-set1/U5/aln63.tfa,0.007481948,4332,0.974,0.96
kalign2,benchmarks/bralibase/data-set1/U5/aln95.tfa,0.002721169,1848,0.932,0.91
kalign,benchmarks/bralibase/data-set1/U5/aln64.tfa,0.004554155,4264,0.898,0.82
kalign2,benchmarks/bralibase/data-set1/U5/aln96.tfa,0.003482501,1832,0.897,0.85
kalign,benchmarks/bralibase/data-set1/U5/aln65.tfa,0.006636939,4336,0.86,0.73
kalign2,benchmarks/bralibase/data-set1/U5/aln97.tfa,0.002963575,1856,0.883,0.75
kalign,benchmarks/bralibase/data-set1/U5/aln66.tfa,0.006364431,4308,0.896,0.8
kalign2,benchmarks/bralibase/data-set1/U5/aln98.tfa,0.003380704,1844,-1,-1
kalign,benchmarks/bralibase/data-set1/U5/aln67.tfa,0.004057781,4192,0.887,0.74
kalign2,benchmarks/bralibase/data-set1/U5/aln99.tfa,0.002903131,1824,-1,-1
kalign2,benchmarks/bralibase/data-set1/g2intron/aln1.tfa,0.002690857,1800,0.717,0.67
kalign,benchmarks/bralibase/data-set1/U5/aln68.tfa,0.008474407,4280,0.918,0.86
kalign2,benchmarks/bralibase/data-set1/g2intron/aln10.tfa,0.002869588,1820,0.671,0.48
kalign,benchmarks/bralibase/data-set1/U5/aln69.tfa,0.004490081,4316,0.951,0.9
kalign2,benchmarks/bralibase/data-set1/g2intron/aln11.tfa,0.00375694,1944,0.661,0.57
kalign,benchmarks/bralibase/data-set1/U5/aln7.tfa,0.003797703,4252,0.756,0.53
kalign2,benchmarks/bralibase/data-set1/g2intron/aln12.tfa,0.005455257,1800,0.688,0.54
kalign,benchmarks/bralibase/data-set1/U5/aln70.tfa,0.004612859,4220,0.961,0.9
kalign2,benchmarks/bralibase/data-set1/g2intron/aln13.tfa,0.00390316,1880,0.651,0.52
kalign2,benchmarks/bralibase/data-set1/g2intron/aln14.tfa,0.002578898,1932,0.773,0.6
kalign,benchmarks/bralibase/data-set1/U5/aln71.tfa,0.005918449,4148,0.917,0.8
kalign2,benchmarks/bralibase/data-set1/g2intron/aln15.tfa,0.003381424,1804,0.784,0.56
kalign,benchmarks/bralibase/data-set1/U5/aln72.tfa,0.006953251,4388,0.874,0.75
kalign2,benchmarks/bralibase/data-set1/g2intron/aln16.tfa,0.00303405,1924,0.708,0.4
kalign,benchmarks/bralibase/data-set1/U5/aln73.tfa,0.003943833,4316,0.909,0.79
kalign2,benchmarks/bralibase/data-set1/g2intron/aln17.tfa,0.002631612,1952,0.708,0.65
kalign,benchmarks/bralibase/data-set1/U5/aln74.tfa,0.00447539,4236,0.893,0.84
kalign2,benchmarks/bralibase/data-set1/g2intron/aln18.tfa,0.002854777,1804,0.795,0.57
kalign,benchmarks/bralibase/data-set1/U5/aln75.tfa,0.00461603,4272,0.742,0.63
kalign2,benchmarks/bralibase/data-set1/g2intron/aln19.tfa,0.002466621,1836,0.673,0.56
kalign,benchmarks/bralibase/data-set1/U5/aln76.tfa,0.004243074,4264,0.955,0.89
kalign2,benchmarks/bralibase/data-set1/g2intron/aln2.tfa,0.004285857,1896,0.877,0.71
kalign,benchmarks/bralibase/data-set1/U5/aln77.tfa,0.005120444,4344,0.887,0.8
kalign2,benchmarks/bralibase/data-set1/g2intron/aln20.tfa,0.003474381,1872,0.665,0.47
kalign,benchmarks/bralibase/data-set1/U5/aln78.tfa,0.004631541,4132,0.979,0.94
kalign2,benchmarks/bralibase/data-set1/g2intron/aln21.tfa,0.006294396,1800,0.708,0.61
kalign,benchmarks/bralibase/data-set1/U5/aln79.tfa,0.004866577,4316,0.846,0.76
kalign2,benchmarks/bralibase/data-set1/g2intron/aln22.tfa,0.002341642,1892,0.478,0.42
kalign,benchmarks/bralibase/data-set1/U5/aln8.tfa,0.00867624,4148,0.747,0.53
