aligner,instance,time,ram,SP,TC
kalign,benchmarks/bralibase/data-set1/tRNA/aln71.tfa,0.0,0.0,0.983,0.950
kalign,benchmarks/bralibase/data-set1/tRNA/aln72.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln73.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set1/tRNA/aln74.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln75.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set1/tRNA/aln76.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln77.tfa,0.0,0.0,0.955,0.920
kalign,benchmarks/bralibase/data-set1/tRNA/aln78.tfa,0.0,0.0,0.946,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln79.tfa,0.0,0.0,0.934,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln8.tfa,0.0,0.0,0.866,0.770
kalign,benchmarks/bralibase/data-set1/tRNA/aln80.tfa,0.0,0.0,0.934,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln81.tfa,0.0,0.0,0.930,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln82.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln83.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln84.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln85.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln86.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln87.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln88.tfa,0.0,0.0,0.939,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln89.tfa,0.0,0.0,0.932,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln9.tfa,0.0,0.0,0.584,0.090
kalign,benchmarks/bralibase/data-set1/tRNA/aln90.tfa,0.0,0.0,0.932,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln91.tfa,0.0,0.0,0.955,0.920
kalign,benchmarks/bralibase/data-set1/tRNA/aln92.tfa,0.0,0.0,0.935,0.870
kalign,benchmarks/bralibase/data-set1/tRNA/aln93.tfa,0.0,0.0,0.932,0.900
kalign,benchmarks/bralibase/data-set1/tRNA/aln94.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln95.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set1/tRNA/aln96.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln97.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set1/tRNA/aln98.tfa,0.0,0.0,0.981,0.970
kalign,benchmarks/bralibase/data-set2/aln1.tfa,0.0,0.0,0.616,0.610
kalign,benchmarks/bralibase/data-set2/aln10.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln100.tfa,0.0,0.0,0.537,0.530
kalign,benchmarks/bralibase/data-set2/aln101.tfa,0.0,0.0,0.552,0.550
kalign,benchmarks/bralibase/data-set2/aln102.tfa,0.0,0.0,0.333,0.330
kalign,benchmarks/bralibase/data-set2/aln103.tfa,0.0,0.0,0.348,0.340
kalign,benchmarks/bralibase/data-set2/aln104.tfa,0.0,0.0,0.537,0.530
kalign,benchmarks/bralibase/data-set2/aln105.tfa,0.0,0.0,0.030,0.020
kalign,benchmarks/bralibase/data-set2/aln106.tfa,0.0,0.0,0.522,0.520
kalign,benchmarks/bralibase/data-set2/aln107.tfa,0.0,0.0,0.537,0.530
kalign,benchmarks/bralibase/data-set2/aln108.tfa,0.0,0.0,0.962,0.960
kalign,benchmarks/bralibase/data-set2/aln109.tfa,0.0,0.0,0.082,0.080
kalign,benchmarks/bralibase/data-set2/aln11.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln110.tfa,0.0,0.0,0.456,0.450
kalign,benchmarks/bralibase/data-set2/aln111.tfa,0.0,0.0,0.125,0.120
kalign,benchmarks/bralibase/data-set2/aln112.tfa,0.0,0.0,0.197,0.190
kalign,benchmarks/bralibase/data-set2/aln113.tfa,0.0,0.0,0.219,0.210
kalign,benchmarks/bralibase/data-set2/aln114.tfa,0.0,0.0,0.227,0.220
kalign,benchmarks/bralibase/data-set2/aln115.tfa,0.0,0.0,0.349,0.340
kalign,benchmarks/bralibase/data-set2/aln116.tfa,0.0,0.0,0.119,0.110
kalign,benchmarks/bralibase/data-set2/aln117.tfa,0.0,0.0,0.908,0.900
kalign,benchmarks/bralibase/data-set2/aln118.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln119.tfa,0.0,0.0,0.964,0.960
kalign,benchmarks/bralibase/data-set2/aln13.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln14.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln15.tfa,0.0,0.0,0.465,0.460
kalign,benchmarks/bralibase/data-set2/aln16.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln17.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln18.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln19.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln2.tfa,0.0,0.0,0.973,0.970
kalign,benchmarks/bralibase/data-set2/aln20.tfa,0.0,0.0,0.795,0.790
kalign,benchmarks/bralibase/data-set2/aln21.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln22.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln23.tfa,0.0,0.0,0.643,0.640
kalign,benchmarks/bralibase/data-set2/aln24.tfa,0.0,0.0,0.543,0.540
kalign,benchmarks/bralibase/data-set2/aln25.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln26.tfa,0.0,0.0,0.770,0.770
kalign,benchmarks/bralibase/data-set2/aln27.tfa,0.0,0.0,0.716,0.710
kalign,benchmarks/bralibase/data-set2/aln28.tfa,0.0,0.0,0.918,0.910
kalign,benchmarks/bralibase/data-set2/aln29.tfa,0.0,0.0,0.549,0.540
kalign,benchmarks/bralibase/data-set2/aln3.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln30.tfa,0.0,0.0,0.964,0.960
kalign,benchmarks/bralibase/data-set2/aln31.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln32.tfa,0.0,0.0,0.987,0.980
kalign,benchmarks/bralibase/data-set2/aln33.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln34.tfa,0.0,0.0,0.767,0.760
kalign,benchmarks/bralibase/data-set2/aln35.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln36.tfa,0.0,0.0,0.587,0.580
kalign,benchmarks/bralibase/data-set2/aln37.tfa,0.0,0.0,0.851,0.850
kalign,benchmarks/bralibase/data-set2/aln38.tfa,0.0,0.0,0.712,0.710
kalign,benchmarks/bralibase/data-set2/aln39.tfa,0.0,0.0,0.816,0.810
kalign,benchmarks/bralibase/data-set2/aln4.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln40.tfa,0.0,0.0,0.611,0.610
kalign,benchmarks/bralibase/data-set2/aln41.tfa,0.0,0.0,0.973,0.970
kalign,benchmarks/bralibase/data-set2/aln42.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln43.tfa,0.0,0.0,0.653,0.650
kalign,benchmarks/bralibase/data-set2/aln44.tfa,0.0,0.0,0.569,0.560
kalign,benchmarks/bralibase/data-set2/aln45.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln46.tfa,0.0,0.0,0.939,0.930
kalign,benchmarks/bralibase/data-set2/aln47.tfa,0.0,0.0,0.944,0.940
kalign,benchmarks/bralibase/data-set2/aln48.tfa,0.0,0.0,0.571,0.570
kalign,benchmarks/bralibase/data-set2/aln49.tfa,0.0,0.0,0.944,0.940
kalign,benchmarks/bralibase/data-set2/aln5.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln50.tfa,0.0,0.0,0.592,0.590
kalign,benchmarks/bralibase/data-set2/aln51.tfa,0.0,0.0,0.620,0.610
kalign,benchmarks/bralibase/data-set2/aln52.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln53.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln54.tfa,0.0,0.0,0.976,0.970
kalign,benchmarks/bralibase/data-set2/aln55.tfa,0.0,0.0,0.973,0.970
kalign,benchmarks/bralibase/data-set2/aln56.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln57.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln58.tfa,0.0,0.0,0.944,0.940
kalign,benchmarks/bralibase/data-set2/aln59.tfa,0.0,0.0,0.912,0.910
kalign,benchmarks/bralibase/data-set2/aln6.tfa,0.0,0.0,0.973,0.970
kalign,benchmarks/bralibase/data-set2/aln60.tfa,0.0,0.0,0.839,0.830
kalign,benchmarks/bralibase/data-set2/aln61.tfa,0.0,0.0,0.634,0.630
kalign,benchmarks/bralibase/data-set2/aln62.tfa,0.0,0.0,0.986,0.980
kalign,benchmarks/bralibase/data-set2/aln63.tfa,0.0,0.0,0.514,0.510
kalign,benchmarks/bralibase/data-set2/aln64.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln65.tfa,0.0,0.0,0.589,0.580
kalign,benchmarks/bralibase/data-set2/aln66.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln67.tfa,0.0,0.0,0.930,0.920
kalign,benchmarks/bralibase/data-set2/aln68.tfa,0.0,0.0,0.938,0.930
kalign,benchmarks/bralibase/data-set2/aln69.tfa,0.0,0.0,0.620,0.610
kalign,benchmarks/bralibase/data-set2/aln7.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln70.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln71.tfa,0.0,0.0,0.740,0.730
kalign,benchmarks/bralibase/data-set2/aln72.tfa,0.0,0.0,0.592,0.590
kalign,benchmarks/bralibase/data-set2/aln73.tfa,0.0,0.0,0.972,0.970
kalign,benchmarks/bralibase/data-set2/aln74.tfa,0.0,0.0,0.750,0.750
kalign,benchmarks/bralibase/data-set2/aln75.tfa,0.0,0.0,0.681,0.680
kalign,benchmarks/bralibase/data-set2/aln76.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln77.tfa,0.0,0.0,0.952,0.950
kalign,benchmarks/bralibase/data-set2/aln78.tfa,0.0,0.0,0.976,0.970
kalign,benchmarks/bralibase/data-set2/aln79.tfa,0.0,0.0,0.855,0.850
kalign,benchmarks/bralibase/data-set2/aln8.tfa,0.0,0.0,0.959,0.950
kalign,benchmarks/bralibase/data-set2/aln80.tfa,0.0,0.0,0.406,0.400
kalign,benchmarks/bralibase/data-set2/aln81.tfa,0.0,0.0,0.507,0.500
kalign,benchmarks/bralibase/data-set2/aln82.tfa,0.0,0.0,0.963,0.960
kalign,benchmarks/bralibase/data-set2/aln83.tfa,0.0,0.0,0.500,0.500
kalign,benchmarks/bralibase/data-set2/aln84.tfa,0.0,0.0,0.940,0.930
kalign,benchmarks/bralibase/data-set2/aln85.tfa,0.0,0.0,0.943,0.940
kalign,benchmarks/bralibase/data-set2/aln86.tfa,0.0,0.0,0.955,0.950
kalign,benchmarks/bralibase/data-set2/aln87.tfa,0.0,0.0,0.864,0.860
kalign,benchmarks/bralibase/data-set2/aln88.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln89.tfa,0.0,0.0,0.958,0.950
kalign,benchmarks/bralibase/data-set2/aln9.tfa,0.0,0.0,1.000,1.000
kalign,benchmarks/bralibase/data-set2/aln90.tfa,0.0,0.0,0.644,0.640
kalign,benchmarks/bralibase/data-set2/aln91.tfa,0.0,0.0,0.536,0.530
kalign,benchmarks/bralibase/data-set2/aln92.tfa,0.0,0.0,0.500,0.500
kalign,benchmarks/bralibase/data-set2/aln93.tfa,0.0,0.0,0.657,0.650
kalign,benchmarks/bralibase/data-set2/aln94.tfa,0.0,0.0,0.985,0.980
kalign,benchmarks/bralibase/data-set2/aln95.tfa,0.0,0.0,0.522,0.520
kalign,benchmarks/bralibase/data-set2/aln96.tfa,0.0,0.0,0.358,0.350
kalign,benchmarks/bralibase/data-set2/aln97.tfa,0.0,0.0,0.522,0.520
kalign,benchmarks/bralibase/data-set2/aln98.tfa,0.0,0.0,0.394,0.390
kalign,benchmarks/bralibase/data-set2/aln99.tfa,0.0,0.0,-1,-1
clustalo,benchmarks/HomFam/hom_test-only.tfa,141.34,141.34,-1,-1
clustalo,benchmarks/HomFam/hormone_rec_ref.tfa,0.24,0.24,0.719,0.580
muscle,benchmarks/HomFam/rrm_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/HomFam/rub_ref.tfa,0.0,0.0,0.991,0.970
muscle,benchmarks/HomFam/rub_test-only.tfa,2.26,2.26,-1,-1
muscle,benchmarks/HomFam/rvp_ref.tfa,0.0,0.0,0.788,0.530
muscle,benchmarks/HomFam/rvp_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/HomFam/scorptoxin_ref.tfa,0.0,0.0,0.897,0.820
muscle,benchmarks/HomFam/scorptoxin_test-only.tfa,0.2,0.2,-1,-1
muscle,benchmarks/HomFam/sdr_ref.tfa,0.05,0.05,0.768,0.440
clustalo,benchmarks/HomFam/hormone_rec_test-only.tfa,539.01,539.01,0.049,0.000
clustalo,benchmarks/HomFam/hpr_ref.tfa,0.05,0.05,1.000,1.000
clustalo,benchmarks/HomFam/hpr_test-only.tfa,48.67,48.67,0.493,0.000
clustalo,benchmarks/HomFam/hr_ref.tfa,0.05,0.05,1.000,1.000
clustalo,benchmarks/HomFam/hr_test-only.tfa,44.19,44.19,0.540,0.000
clustalo,benchmarks/HomFam/icd_ref.tfa,0.45,0.45,0.918,0.820
muscle,benchmarks/HomFam/sdr_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/HomFam/seatoxin_ref.tfa,0.01,0.01,0.800,0.500
muscle,benchmarks/HomFam/seatoxin_test-only.tfa,0.02,0.02,-1,-1
muscle,benchmarks/HomFam/serpin_ref.tfa,0.04,0.04,0.936,0.870
muscle,benchmarks/HomFam/serpin_test-only.tfa,77.9,77.9,-1,-1
muscle,benchmarks/HomFam/slectin_ref.tfa,0.01,0.01,0.925,0.870
muscle,benchmarks/HomFam/slectin_test-only.tfa,3.02,3.02,-1,-1
muscle,benchmarks/HomFam/sodcu_ref.tfa,0.0,0.0,0.878,0.810
muscle,benchmarks/HomFam/sodcu_test-only.tfa,12.83,12.83,-1,-1
muscle,benchmarks/HomFam/sodfe_ref.tfa,0.01,0.01,0.883,0.670
muscle,benchmarks/HomFam/sodfe_test-only.tfa,31.29,31.29,-1,-1
muscle,benchmarks/HomFam/sti_ref.tfa,0.01,0.01,0.825,0.620
muscle,benchmarks/HomFam/sti_test-only.tfa,1.53,1.53,-1,-1
muscle,benchmarks/HomFam/subt_ref.tfa,0.04,0.04,0.609,0.360
clustalo,benchmarks/HomFam/icd_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/il8_ref.tfa,0.09,0.09,0.853,0.600
clustalo,benchmarks/HomFam/il8_test-only.tfa,13.06,13.06,0.193,0.000
clustalo,benchmarks/HomFam/ins_ref.tfa,0.05,0.05,0.984,0.950
clustalo,benchmarks/HomFam/ins_test-only.tfa,17.41,17.41,0.361,0.000
clustalo,benchmarks/HomFam/int_ref.tfa,0.16,0.16,0.861,0.750
muscle,benchmarks/HomFam/subt_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/HomFam/tRNA-synt_2b_ref.tfa,0.03,0.03,0.456,0.200
clustalo,benchmarks/HomFam/int_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/kringle_ref.tfa,0.08,0.08,0.935,0.850
clustalo,benchmarks/HomFam/kringle_test-only.tfa,16.43,16.43,0.436,0.000
clustalo,benchmarks/HomFam/kunitz_ref.tfa,0.08,0.08,0.989,0.940
clustalo,benchmarks/HomFam/kunitz_test-only.tfa,30.75,30.75,0.407,0.000
clustalo,benchmarks/HomFam/ldh_ref.tfa,1.26,1.26,0.880,0.740
muscle,benchmarks/HomFam/tRNA-synt_2b_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/HomFam/tgfb_ref.tfa,0.0,0.0,0.905,0.760
muscle,benchmarks/HomFam/tgfb_test-only.tfa,4.45,4.45,-1,-1
muscle,benchmarks/HomFam/tim_ref.tfa,0.03,0.03,0.976,0.950
muscle,benchmarks/HomFam/tim_test-only.tfa,54.75,54.75,-1,-1
muscle,benchmarks/HomFam/tms_ref.tfa,0.02,0.02,0.969,0.920
muscle,benchmarks/HomFam/tms_test-only.tfa,26.94,26.94,-1,-1
muscle,benchmarks/HomFam/toxin_ref.tfa,0.01,0.01,0.901,0.760
muscle,benchmarks/HomFam/toxin_test-only.tfa,0.37,0.37,-1,-1
muscle,benchmarks/HomFam/trfl_ref.tfa,0.04,0.04,0.968,0.940
muscle,benchmarks/HomFam/trfl_test-only.tfa,4.85,4.85,-1,-1
muscle,benchmarks/HomFam/uce_ref.tfa,0.02,0.02,0.845,0.810
clustalo,benchmarks/HomFam/ldh_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/ltn_ref.tfa,0.71,0.71,0.946,0.860
clustalo,benchmarks/HomFam/ltn_test-only.tfa,98.22,98.22,0.077,0.000
clustalo,benchmarks/HomFam/lyase_1_ref.tfa,0.6,0.6,0.815,0.710
muscle,benchmarks/HomFam/uce_test-only.tfa,95.05,95.05,-1,-1
muscle,benchmarks/HomFam/zf-CCHH_ref.tfa,0.0,0.0,-1,-1
muscle,benchmarks/HomFam/zf-CCHH_test-only.tfa,-1,-1,-1,-1
muscle,benchmarks/QuanTest2/Test/AAA.tfa,5.12,5.12,0.289,0.000
muscle,benchmarks/QuanTest2/Test/ACPS.tfa,3.22,3.22,0.171,0.000
muscle,benchmarks/QuanTest2/Test/AP_endonuc_2.tfa,6.13,6.13,0.099,0.000
muscle,benchmarks/QuanTest2/Test/ARM.tfa,3.01,3.01,0.000,0.000
muscle,benchmarks/QuanTest2/Test/Adenylsucc_synt.tfa,10.32,10.32,0.323,0.000
muscle,benchmarks/QuanTest2/Test/AhpC-TSA.tfa,-1,-1,0.166,0.000
muscle,benchmarks/QuanTest2/Test/Asp_Glu_race_D.tfa,5.13,5.13,0.116,0.000
muscle,benchmarks/QuanTest2/Test/Bac_DNA_binding.tfa,1.98,1.98,0.387,0.000
muscle,benchmarks/QuanTest2/Test/C2.tfa,4.09,4.09,0.157,0.000
muscle,benchmarks/QuanTest2/Test/CBS.tfa,1.85,1.85,0.069,0.000
muscle,benchmarks/QuanTest2/Test/CH.tfa,3.48,3.48,0.186,0.000
muscle,benchmarks/QuanTest2/Test/COX3.tfa,4.39,4.39,0.074,0.000
muscle,benchmarks/QuanTest2/Test/CPS.tfa,4.17,4.17,0.247,0.000
muscle,benchmarks/QuanTest2/Test/CUB.tfa,3.42,3.42,0.080,0.000
muscle,benchmarks/QuanTest2/Test/Cu_nir.tfa,3.81,3.81,0.000,0.000
muscle,benchmarks/QuanTest2/Test/Cys_Met_Meta_PP.tfa,8.96,8.96,0.121,0.000
muscle,benchmarks/QuanTest2/Test/DAHP_synth_1.tfa,5.94,5.94,0.071,0.000
muscle,benchmarks/QuanTest2/Test/DEAD.tfa,8.61,8.61,0.102,0.000
muscle,benchmarks/QuanTest2/Test/DHH.tfa,5.9,5.9,0.206,0.000
muscle,benchmarks/QuanTest2/Test/DHOdehase.tfa,6.87,6.87,0.139,0.000
muscle,benchmarks/QuanTest2/Test/DUF170.tfa,1.86,1.86,0.119,0.000
muscle,benchmarks/QuanTest2/Test/EFTU_2.tfa,1.77,1.77,0.410,0.000
muscle,benchmarks/QuanTest2/Test/EFTU_C.tfa,1.96,1.96,0.479,0.000
muscle,benchmarks/QuanTest2/Test/EGF_Lam.tfa,1.79,1.79,0.122,0.000
muscle,benchmarks/QuanTest2/Test/Extradiol_dioxy.tfa,5.35,5.35,0.000,0.000
muscle,benchmarks/QuanTest2/Test/FAD-oxidase_C.tfa,5.65,5.65,0.113,0.000
muscle,benchmarks/QuanTest2/Test/FAD_binding_4.tfa,3.67,3.67,0.218,0.000
muscle,benchmarks/QuanTest2/Test/Filamin.tfa,4.59,4.59,0.138,0.000
muscle,benchmarks/QuanTest2/Test/GAF.tfa,4.6,4.6,0.117,0.000
muscle,benchmarks/QuanTest2/Test/GAL4.tfa,1.24,1.24,0.455,0.000
muscle,benchmarks/QuanTest2/Test/GATase.tfa,4.9,4.9,0.134,0.000
muscle,benchmarks/QuanTest2/Test/Glyco_hydro_18.tfa,11.09,11.09,0.041,0.000
muscle,benchmarks/QuanTest2/Test/Glyco_hydro_18_D1.tfa,11.82,11.82,0.045,0.000
muscle,benchmarks/QuanTest2/Test/Glyco_hydro_18_D2.tfa,10.83,10.83,0.000,0.000
muscle,benchmarks/QuanTest2/Test/Glyco_hydro_2.tfa,3.44,3.44,0.120,0.000
muscle,benchmarks/QuanTest2/Test/HGTP_anticodon.tfa,2.35,2.35,0.202,0.000
muscle,benchmarks/QuanTest2/Test/HLH.tfa,2.26,2.26,0.319,0.000
muscle,benchmarks/QuanTest2/Test/HMA.tfa,1.51,1.51,0.566,0.000
muscle,benchmarks/QuanTest2/Test/HMG_box.tfa,1.69,1.69,0.498,0.000
muscle,benchmarks/QuanTest2/Test/Haloperoxidase.tfa,9.28,9.28,0.111,0.000
muscle,benchmarks/QuanTest2/Test/KISc.tfa,13.07,13.07,0.030,0.000
muscle,benchmarks/QuanTest2/Test/LDLa.tfa,1.28,1.28,0.299,0.000
muscle,benchmarks/QuanTest2/Test/LIM.tfa,1.75,1.75,0.326,0.000
muscle,benchmarks/QuanTest2/Test/LMWPc.tfa,3.48,3.48,0.243,0.000
muscle,benchmarks/QuanTest2/Test/LRR.tfa,3.25,3.25,0.000,0.000
muscle,benchmarks/QuanTest2/Test/Lum_binding.tfa,2.07,2.07,0.349,0.000
muscle,benchmarks/QuanTest2/Test/MCR_alpha.tfa,2.4,2.4,0.099,0.000
muscle,benchmarks/QuanTest2/Test/MM_CoA_mutase.tfa,3.18,3.18,0.411,0.000
muscle,benchmarks/QuanTest2/Test/MoCF_biosynth.tfa,3.91,3.91,0.210,0.000
muscle,benchmarks/QuanTest2/Test/Mur_ligase_C.tfa,2.16,2.16,0.227,0.000
muscle,benchmarks/QuanTest2/Test/NADHdh_2.tfa,4.12,4.12,0.140,0.000
muscle,benchmarks/QuanTest2/Test/NTP_transferase.tfa,6.24,6.24,0.233,0.000
muscle,benchmarks/QuanTest2/Test/Nitroreductase.tfa,4.9,4.9,0.149,0.000
muscle,benchmarks/QuanTest2/Test/Orn_DAP_Arg_deC.tfa,4.17,4.17,0.036,0.000
muscle,benchmarks/QuanTest2/Test/PAS.tfa,2.94,2.94,0.300,0.000
muscle,benchmarks/QuanTest2/Test/PA_phosphatase.tfa,9.44,9.44,0.055,0.000
muscle,benchmarks/QuanTest2/Test/PDZ.tfa,2.13,2.13,0.102,0.000
muscle,benchmarks/QuanTest2/Test/PEP-utilizers.tfa,1.77,1.77,0.257,0.000
muscle,benchmarks/QuanTest2/Test/PGAM.tfa,4.88,4.88,0.121,0.000
muscle,benchmarks/QuanTest2/Test/Peptidase_M24.tfa,6.44,6.44,0.189,0.000
muscle,benchmarks/QuanTest2/Test/Phage_integrase.tfa,5.37,5.37,0.071,0.000
muscle,benchmarks/QuanTest2/Test/RING.tfa,1.72,1.72,0.251,0.000
muscle,benchmarks/QuanTest2/Test/RNase_HII.tfa,4.59,4.59,0.218,0.000
muscle,benchmarks/QuanTest2/Test/Rhodanese.tfa,4.07,4.07,0.084,0.000
muscle,benchmarks/QuanTest2/Test/Ribosomal_L1.tfa,5.38,5.38,0.064,0.000
muscle,benchmarks/QuanTest2/Test/Ribosomal_L6_D.tfa,1.92,1.92,0.223,0.000
muscle,benchmarks/QuanTest2/Test/RuBisCO_large.tfa,4.76,4.76,0.276,0.000
muscle,benchmarks/QuanTest2/Test/RuBisCO_large_N.tfa,2.16,2.16,0.337,0.000
muscle,benchmarks/QuanTest2/Test/S4.tfa,1.13,1.13,0.579,0.000
muscle,benchmarks/QuanTest2/Test/SBP_bacterial_1.tfa,9.36,9.36,0.043,0.000
muscle,benchmarks/QuanTest2/Test/Sm.tfa,2.15,2.15,0.361,0.000
muscle,benchmarks/QuanTest2/Test/Sulfotransfer.tfa,7.97,7.97,0.104,0.000
muscle,benchmarks/QuanTest2/Test/TIG.tfa,3.03,3.03,0.187,0.000
muscle,benchmarks/QuanTest2/Test/Toprim.tfa,3.07,3.07,0.248,0.000
muscle,benchmarks/QuanTest2/Test/TyrKc.tfa,10.39,10.39,0.073,0.000
muscle,benchmarks/QuanTest2/Test/UBQ.tfa,1.73,1.73,0.447,0.000
muscle,benchmarks/QuanTest2/Test/UPF0076.tfa,2.77,2.77,-1,-1
muscle,benchmarks/QuanTest2/Test/aabp.tfa,8.18,8.18,0.140,0.000
muscle,benchmarks/QuanTest2/Test/ace.tfa,17.14,17.14,0.013,0.000
muscle,benchmarks/QuanTest2/Test/aldedh.tfa,11.85,11.85,0.064,0.000
muscle,benchmarks/QuanTest2/Test/aldosered.tfa,9.18,9.18,0.057,0.000
muscle,benchmarks/QuanTest2/Test/asp.tfa,12.03,12.03,0.059,0.000
muscle,benchmarks/QuanTest2/Test/bac_luciferase.tfa,7.72,7.72,0.023,0.000
muscle,benchmarks/QuanTest2/Test/biotin_lipoyl.tfa,1.61,1.61,0.354,0.000
muscle,benchmarks/QuanTest2/Test/blmb.tfa,6.01,6.01,0.038,0.000
muscle,benchmarks/QuanTest2/Test/bromodomain.tfa,2.85,2.85,0.216,0.000
muscle,benchmarks/QuanTest2/Test/cat.tfa,8.91,8.91,0.232,0.000
muscle,benchmarks/QuanTest2/Test/ccH.tfa,2.07,2.07,0.164,0.000
muscle,benchmarks/QuanTest2/Test/cdh.tfa,2.99,2.99,0.169,0.000
muscle,benchmarks/QuanTest2/Test/citrate_synt.tfa,8.25,8.25,0.125,0.000
muscle,benchmarks/QuanTest2/Test/cpa.tfa,9.69,9.69,0.095,0.000
muscle,benchmarks/QuanTest2/Test/csp.tfa,1.56,1.56,0.521,0.000
muscle,benchmarks/QuanTest2/Test/cyclo.tfa,4.95,4.95,0.166,0.000
muscle,benchmarks/QuanTest2/Test/cys.tfa,6.42,6.42,0.106,0.000
muscle,benchmarks/QuanTest2/Test/cytb.tfa,3.0,3.0,0.288,0.000
muscle,benchmarks/QuanTest2/Test/cytc.tfa,3.11,3.11,0.161,0.000
muscle,benchmarks/QuanTest2/Test/dCMP_cyt_deam.tfa,3.42,3.42,0.152,0.000
muscle,benchmarks/QuanTest2/Test/dsrm.tfa,1.7,1.7,0.263,0.000
muscle,benchmarks/QuanTest2/Test/dutpase.tfa,2.66,2.66,0.088,0.000
